"","ensembl_gene_id","chromosome_name","start_position","end_position","strand","gene_biotype","external_gene_name","description"
"90","ENSG00000030582","17",44345246,44353106,1,"protein_coding","GRN","granulin precursor [Source:HGNC Symbol;Acc:HGNC:4601]"
"91","ENSG00000031691","6",49463370,49493107,1,"protein_coding","CENPQ","centromere protein Q [Source:HGNC Symbol;Acc:HGNC:21347]"
"92","ENSG00000033011","16",5033702,5087379,1,"protein_coding","ALG1","ALG1 chitobiosyldiphosphodolichol beta-mannosyltransferase [Source:HGNC Symbol;Acc:HGNC:18294]"
"93","ENSG00000033327","11",78215293,78418348,-1,"protein_coding","GAB2","GRB2 associated binding protein 2 [Source:HGNC Symbol;Acc:HGNC:14458]"
"94","ENSG00000034239","8",48710789,48735311,-1,"protein_coding","EFCAB1","EF-hand calcium binding domain 1 [Source:HGNC Symbol;Acc:HGNC:25678]"
"95","ENSG00000034693","6",143450805,143490616,1,"protein_coding","PEX3","peroxisomal biogenesis factor 3 [Source:HGNC Symbol;Acc:HGNC:8858]"
"96","ENSG00000035499","5",60596912,60700190,-1,"protein_coding","DEPDC1B","DEP domain containing 1B [Source:HGNC Symbol;Acc:HGNC:24902]"
"97","ENSG00000035664","15",63907036,64072033,-1,"protein_coding","DAPK2","death associated protein kinase 2 [Source:HGNC Symbol;Acc:HGNC:2675]"
"98","ENSG00000035720","4",67558727,67607337,1,"protein_coding","STAP1","signal transducing adaptor family member 1 [Source:HGNC Symbol;Acc:HGNC:24133]"
"99","ENSG00000036530","14",99684298,99727301,1,"protein_coding","CYP46A1","cytochrome P450 family 46 subfamily A member 1 [Source:HGNC Symbol;Acc:HGNC:2641]"
"100","ENSG00000036828","3",122183668,122291629,1,"protein_coding","CASR","calcium sensing receptor [Source:HGNC Symbol;Acc:HGNC:1514]"
"101","ENSG00000037241","5",172958729,172969771,1,"protein_coding","RPL26L1","ribosomal protein L26 like 1 [Source:HGNC Symbol;Acc:HGNC:17050]"
"102","ENSG00000038219","4",13568738,13627725,-1,"protein_coding","BOD1L1","biorientation of chromosomes in cell division 1 like 1 [Source:HGNC Symbol;Acc:HGNC:31792]"
"103","ENSG00000038945","8",16107878,16567490,-1,"protein_coding","MSR1","macrophage scavenger receptor 1 [Source:HGNC Symbol;Acc:HGNC:7376]"
"104","ENSG00000041353","18",54717860,54895516,1,"protein_coding","RAB27B","RAB27B, member RAS oncogene family [Source:HGNC Symbol;Acc:HGNC:9767]"
"105","ENSG00000041988","1",6624866,6635586,1,"protein_coding","THAP3","THAP domain containing 3 [Source:HGNC Symbol;Acc:HGNC:20855]"
"106","ENSG00000042317","14",88384924,88470350,1,"protein_coding","SPATA7","spermatogenesis associated 7 [Source:HGNC Symbol;Acc:HGNC:20423]"
"107","ENSG00000042493","2",85394753,85418432,-1,"protein_coding","CAPG","capping actin protein, gelsolin like [Source:HGNC Symbol;Acc:HGNC:1474]"
"108","ENSG00000042753","19",46838136,46850846,-1,"protein_coding","AP2S1","adaptor related protein complex 2 subunit sigma 1 [Source:HGNC Symbol;Acc:HGNC:565]"
"109","ENSG00000043462","5",170246233,170297815,-1,"protein_coding","LCP2","lymphocyte cytosolic protein 2 [Source:HGNC Symbol;Acc:HGNC:6529]"
"110","ENSG00000046604","18",31498177,31549008,1,"protein_coding","DSG2","desmoglein 2 [Source:HGNC Symbol;Acc:HGNC:3049]"
"111","ENSG00000046653","X",13770939,13938638,-1,"protein_coding","GPM6B","glycoprotein M6B [Source:HGNC Symbol;Acc:HGNC:4461]"
"112","ENSG00000047578","16",27550133,27780369,1,"protein_coding","KATNIP","katanin interacting protein [Source:HGNC Symbol;Acc:HGNC:29068]"
"113","ENSG00000047597","X",37685791,37732130,1,"protein_coding","XK","X-linked Kx blood group [Source:HGNC Symbol;Acc:HGNC:12811]"
"114","ENSG00000047617","12",5531869,5946232,-1,"protein_coding","ANO2","anoctamin 2 [Source:HGNC Symbol;Acc:HGNC:1183]"
"115","ENSG00000047644","X",10015254,10144474,1,"protein_coding","WWC3","WWC family member 3 [Source:HGNC Symbol;Acc:HGNC:29237]"
"116","ENSG00000047648","X",11117651,11665920,-1,"protein_coding","ARHGAP6","Rho GTPase activating protein 6 [Source:HGNC Symbol;Acc:HGNC:676]"
"117","ENSG00000048140","5",176647387,176659054,1,"protein_coding","TSPAN17","tetraspanin 17 [Source:HGNC Symbol;Acc:HGNC:13594]"
"118","ENSG00000048342","4",15469865,15601552,1,"protein_coding","CC2D2A","coiled-coil and C2 domain containing 2A [Source:HGNC Symbol;Acc:HGNC:29253]"
"119","ENSG00000048462","16",11965210,11968068,1,"protein_coding","TNFRSF17","TNF receptor superfamily member 17 [Source:HGNC Symbol;Acc:HGNC:11913]"
"120","ENSG00000048707","1",12230030,12512047,1,"protein_coding","VPS13D","vacuolar protein sorting 13 homolog D [Source:HGNC Symbol;Acc:HGNC:23595]"
"121","ENSG00000049130","12",88492793,88580851,-1,"protein_coding","KITLG","KIT ligand [Source:HGNC Symbol;Acc:HGNC:6343]"
"122","ENSG00000049192","5",65148738,65481920,-1,"protein_coding","ADAMTS6","ADAM metallopeptidase with thrombospondin type 1 motif 6 [Source:HGNC Symbol;Acc:HGNC:222]"
"123","ENSG00000049323","2",32946953,33399509,1,"protein_coding","LTBP1","latent transforming growth factor beta binding protein 1 [Source:HGNC Symbol;Acc:HGNC:6714]"
"124","ENSG00000050438","12",51391317,51515763,1,"protein_coding","SLC4A8","solute carrier family 4 member 8 [Source:HGNC Symbol;Acc:HGNC:11034]"
"125","ENSG00000050555","9",131009174,131094473,1,"protein_coding","LAMC3","laminin subunit gamma 3 [Source:HGNC Symbol;Acc:HGNC:6494]"
"126","ENSG00000050628","1",70852353,71047808,-1,"protein_coding","PTGER3","prostaglandin E receptor 3 [Source:HGNC Symbol;Acc:HGNC:9595]"
"127","ENSG00000051128","19",18929201,18941261,-1,"protein_coding","HOMER3","homer scaffold protein 3 [Source:HGNC Symbol;Acc:HGNC:17514]"
"128","ENSG00000051523","16",88643289,88651054,-1,"protein_coding","CYBA","cytochrome b-245 alpha chain [Source:HGNC Symbol;Acc:HGNC:2577]"
"129","ENSG00000051825","12",123152320,123244014,-1,"protein_coding","MPHOSPH9","M-phase phosphoprotein 9 [Source:HGNC Symbol;Acc:HGNC:7215]"
"130","ENSG00000052802","4",165327667,165343164,1,"protein_coding","MSMO1","methylsterol monooxygenase 1 [Source:HGNC Symbol;Acc:HGNC:10545]"
"131","ENSG00000053254","14",89124871,89619149,-1,"protein_coding","FOXN3","forkhead box N3 [Source:HGNC Symbol;Acc:HGNC:1928]"
"132","ENSG00000053371","1",19303965,19312144,-1,"protein_coding","AKR7A2","aldo-keto reductase family 7 member A2 [Source:HGNC Symbol;Acc:HGNC:389]"
"133","ENSG00000053501","19",17215346,17219829,1,"protein_coding","USE1","unconventional SNARE in the ER 1 [Source:HGNC Symbol;Acc:HGNC:30882]"
"134","ENSG00000054148","9",136848724,136851027,1,"protein_coding","PHPT1","phosphohistidine phosphatase 1 [Source:HGNC Symbol;Acc:HGNC:30033]"
"135","ENSG00000054179","9",137048107,137054061,-1,"protein_coding","ENTPD2","ectonucleoside triphosphate diphosphohydrolase 2 [Source:HGNC Symbol;Acc:HGNC:3364]"
"136","ENSG00000054356","2",219289623,219309648,-1,"protein_coding","PTPRN","protein tyrosine phosphatase receptor type N [Source:HGNC Symbol;Acc:HGNC:9676]"
"137","ENSG00000054523","1",10210570,10381603,1,"protein_coding","KIF1B","kinesin family member 1B [Source:HGNC Symbol;Acc:HGNC:16636]"
"138","ENSG00000054690","14",67533290,67589612,1,"protein_coding","PLEKHH1","pleckstrin homology, MyTH4 and FERM domain containing H1 [Source:HGNC Symbol;Acc:HGNC:17733]"
"139","ENSG00000055147","5",153990148,154038936,-1,"protein_coding","FAM114A2","family with sequence similarity 114 member A2 [Source:HGNC Symbol;Acc:HGNC:1333]"
"140","ENSG00000055950","10",100969458,100987515,-1,"protein_coding","MRPL43","mitochondrial ribosomal protein L43 [Source:HGNC Symbol;Acc:HGNC:14517]"
"141","ENSG00000056050","4",169729470,169757944,-1,"protein_coding","HPF1","histone PARylation factor 1 [Source:HGNC Symbol;Acc:HGNC:26051]"
"142","ENSG00000057468","1",75796882,75913242,1,"protein_coding","MSH4","mutS homolog 4 [Source:HGNC Symbol;Acc:HGNC:7327]"
"143","ENSG00000057704","12",94567122,94650557,-1,"protein_coding","TMCC3","transmembrane and coiled-coil domain family 3 [Source:HGNC Symbol;Acc:HGNC:29199]"
"144","ENSG00000058085","1",183186238,183245127,1,"protein_coding","LAMC2","laminin subunit gamma 2 [Source:HGNC Symbol;Acc:HGNC:6493]"
"145","ENSG00000058668","1",203626787,203744081,1,"protein_coding","ATP2B4","ATPase plasma membrane Ca2+ transporting 4 [Source:HGNC Symbol;Acc:HGNC:817]"
"146","ENSG00000058729","5",97160867,97183247,-1,"protein_coding","RIOK2","RIO kinase 2 [Source:HGNC Symbol;Acc:HGNC:18999]"
"147","ENSG00000058804","1",53765478,53838463,-1,"protein_coding","NDC1","NDC1 transmembrane nucleoporin [Source:HGNC Symbol;Acc:HGNC:25525]"
"148","ENSG00000059728","2",69897688,69942945,1,"protein_coding","MXD1","MAX dimerization protein 1 [Source:HGNC Symbol;Acc:HGNC:6761]"
"149","ENSG00000060237","12",752579,911452,1,"protein_coding","WNK1","WNK lysine deficient protein kinase 1 [Source:HGNC Symbol;Acc:HGNC:14540]"
"150","ENSG00000060558","19",3136033,3163749,1,"protein_coding","GNA15","G protein subunit alpha 15 [Source:HGNC Symbol;Acc:HGNC:4383]"
"151","ENSG00000061676","2",182909115,183038858,-1,"protein_coding","NCKAP1","NCK associated protein 1 [Source:HGNC Symbol;Acc:HGNC:7666]"
"152","ENSG00000062038","16",68636189,68727468,1,"protein_coding","CDH3","cadherin 3 [Source:HGNC Symbol;Acc:HGNC:1762]"
"153","ENSG00000062282","11",75759512,75801535,1,"protein_coding","DGAT2","diacylglycerol O-acyltransferase 2 [Source:HGNC Symbol;Acc:HGNC:16940]"
"154","ENSG00000062582","7",43866558,43869893,-1,"protein_coding","MRPS24","mitochondrial ribosomal protein S24 [Source:HGNC Symbol;Acc:HGNC:14510]"
"155","ENSG00000062822","19",50384204,50418018,1,"protein_coding","POLD1","DNA polymerase delta 1, catalytic subunit [Source:HGNC Symbol;Acc:HGNC:9175]"
"156","ENSG00000063177","19",48615328,48619184,-1,"protein_coding","RPL18","ribosomal protein L18 [Source:HGNC Symbol;Acc:HGNC:10310]"
"157","ENSG00000063241","19",55452985,55462343,-1,"protein_coding","ISOC2","isochorismatase domain containing 2 [Source:HGNC Symbol;Acc:HGNC:26278]"
"158","ENSG00000064270","16",84368527,84464187,1,"protein_coding","ATP2C2","ATPase secretory pathway Ca2+ transporting 2 [Source:HGNC Symbol;Acc:HGNC:29103]"
"159","ENSG00000064393","7",139561570,139777998,-1,"protein_coding","HIPK2","homeodomain interacting protein kinase 2 [Source:HGNC Symbol;Acc:HGNC:14402]"
"160","ENSG00000064490","19",19192229,19201869,1,"protein_coding","RFXANK","regulatory factor X associated ankyrin containing protein [Source:HGNC Symbol;Acc:HGNC:9987]"
"161","ENSG00000064545","19",19119169,19138513,-1,"protein_coding","TMEM161A","transmembrane protein 161A [Source:HGNC Symbol;Acc:HGNC:26020]"
"162","ENSG00000064547","19",19623655,19628930,-1,"protein_coding","LPAR2","lysophosphatidic acid receptor 2 [Source:HGNC Symbol;Acc:HGNC:3168]"
"163","ENSG00000064787","20",53936777,54070594,-1,"protein_coding","BCAS1","brain enriched myelin associated protein 1 [Source:HGNC Symbol;Acc:HGNC:974]"
"164","ENSG00000064933","2",189784085,189877629,1,"protein_coding","PMS1","PMS1 homolog 1, mismatch repair system component [Source:HGNC Symbol;Acc:HGNC:9121]"
"165","ENSG00000064989","2",187341964,187448460,-1,"protein_coding","CALCRL","calcitonin receptor like receptor [Source:HGNC Symbol;Acc:HGNC:16709]"
"166","ENSG00000065057","16",2039815,2047866,-1,"protein_coding","NTHL1","nth like DNA glycosylase 1 [Source:HGNC Symbol;Acc:HGNC:8028]"
"167","ENSG00000065268","19",984332,998438,1,"protein_coding","WDR18","WD repeat domain 18 [Source:HGNC Symbol;Acc:HGNC:17956]"
"168","ENSG00000065534","3",123610049,123884332,-1,"protein_coding","MYLK","myosin light chain kinase [Source:HGNC Symbol;Acc:HGNC:7590]"
"169","ENSG00000065548","2",186486253,186509361,1,"protein_coding","ZC3H15","zinc finger CCCH-type containing 15 [Source:HGNC Symbol;Acc:HGNC:29528]"
"170","ENSG00000065833","6",83210402,83431051,-1,"protein_coding","ME1","malic enzyme 1 [Source:HGNC Symbol;Acc:HGNC:6983]"
"171","ENSG00000066279","1",197084121,197146694,-1,"protein_coding","ASPM","assembly factor for spindle microtubules [Source:HGNC Symbol;Acc:HGNC:19048]"
"172","ENSG00000066379","6",30058899,30064909,1,"protein_coding","POLR1H","RNA polymerase I subunit H [Source:HGNC Symbol;Acc:HGNC:13182]"
"173","ENSG00000066557","1",70144805,70205579,-1,"protein_coding","LRRC40","leucine rich repeat containing 40 [Source:HGNC Symbol;Acc:HGNC:26004]"
"174","ENSG00000066651","6",125986479,126203817,1,"protein_coding","TRMT11","tRNA methyltransferase 11 homolog [Source:HGNC Symbol;Acc:HGNC:21080]"
"175","ENSG00000066813","16",20536226,20576427,-1,"protein_coding","ACSM2B","acyl-CoA synthetase medium chain family member 2B [Source:HGNC Symbol;Acc:HGNC:30931]"
"176","ENSG00000067167","8",70573218,70608416,-1,"protein_coding","TRAM1","translocation associated membrane protein 1 [Source:HGNC Symbol;Acc:HGNC:20568]"
"177","ENSG00000067177","X",72578814,72714319,-1,"protein_coding","PHKA1","phosphorylase kinase regulatory subunit alpha 1 [Source:HGNC Symbol;Acc:HGNC:8925]"
