"","ensembl_gene_id","chromosome_name","start_position","end_position","strand","gene_biotype","external_gene_name","description"
"31","ENSG00000007520","16",1349240,1351878,-1,"protein_coding","TSR3","TSR3 ribosome maturation factor [Source:HGNC Symbol;Acc:HGNC:14175]"
"32","ENSG00000007545","16",1612337,1677908,1,"protein_coding","CRAMP1","cramped chromatin regulator homolog 1 [Source:HGNC Symbol;Acc:HGNC:14122]"
"33","ENSG00000007968","1",23506438,23531233,-1,"protein_coding","E2F2","E2F transcription factor 2 [Source:HGNC Symbol;Acc:HGNC:3114]"
"34","ENSG00000008294","17",50962174,51120868,-1,"protein_coding","SPAG9","sperm associated antigen 9 [Source:HGNC Symbol;Acc:HGNC:14524]"
"35","ENSG00000008324","3",42581840,42596934,1,"protein_coding","SS18L2","SS18 like 2 [Source:HGNC Symbol;Acc:HGNC:15593]"
"36","ENSG00000008382","19",4343527,4360086,1,"protein_coding","MPND","MPN domain containing [Source:HGNC Symbol;Acc:HGNC:25934]"
"37","ENSG00000008394","12",16347142,16609259,1,"protein_coding","MGST1","microsomal glutathione S-transferase 1 [Source:HGNC Symbol;Acc:HGNC:7061]"
"38","ENSG00000008438","19",46019153,46023053,-1,"protein_coding","PGLYRP1","peptidoglycan recognition protein 1 [Source:HGNC Symbol;Acc:HGNC:8904]"
"39","ENSG00000008517","16",3065297,3082192,1,"protein_coding","IL32","interleukin 32 [Source:HGNC Symbol;Acc:HGNC:16830]"
"40","ENSG00000008988","8",56067254,56074510,-1,"protein_coding","RPS20","ribosomal protein S20 [Source:HGNC Symbol;Acc:HGNC:10405]"
"41","ENSG00000009844","6",142147162,142224685,1,"protein_coding","VTA1","vesicle trafficking 1 [Source:HGNC Symbol;Acc:HGNC:20954]"
"42","ENSG00000009950","7",73593194,73624543,-1,"protein_coding","MLXIPL","MLX interacting protein like [Source:HGNC Symbol;Acc:HGNC:12744]"
"43","ENSG00000010256","3",48599002,48610976,-1,"protein_coding","UQCRC1","ubiquinol-cytochrome c reductase core protein 1 [Source:HGNC Symbol;Acc:HGNC:12585]"
"44","ENSG00000010278","12",6199715,6238271,1,"protein_coding","CD9","CD9 molecule [Source:HGNC Symbol;Acc:HGNC:1709]"
"45","ENSG00000010310","19",45668221,45683722,1,"protein_coding","GIPR","gastric inhibitory polypeptide receptor [Source:HGNC Symbol;Acc:HGNC:4271]"
"46","ENSG00000010327","3",52495338,52524495,1,"protein_coding","STAB1","stabilin 1 [Source:HGNC Symbol;Acc:HGNC:18628]"
"47","ENSG00000010379","12",220621,262873,-1,"protein_coding","SLC6A13","solute carrier family 6 member 13 [Source:HGNC Symbol;Acc:HGNC:11046]"
"48","ENSG00000010404","X",149476988,149521096,-1,"protein_coding","IDS","iduronate 2-sulfatase [Source:HGNC Symbol;Acc:HGNC:5389]"
"49","ENSG00000011028","17",62627670,62693597,1,"protein_coding","MRC2","mannose receptor C type 2 [Source:HGNC Symbol;Acc:HGNC:16875]"
"50","ENSG00000011052","17",51153590,51171744,1,"protein_coding","NME1-NME2","NME1-NME2 readthrough [Source:HGNC Symbol;Acc:HGNC:33531]"
"51","ENSG00000011105","12",3077355,3286564,1,"protein_coding","TSPAN9","tetraspanin 9 [Source:HGNC Symbol;Acc:HGNC:21640]"
"52","ENSG00000011198","3",43690108,43734371,1,"protein_coding","ABHD5","abhydrolase domain containing 5, lysophosphatidic acid acyltransferase [Source:HGNC Symbol;Acc:HGNC:21396]"
"53","ENSG00000011426","7",36389821,36453791,1,"protein_coding","ANLN","anillin actin binding protein [Source:HGNC Symbol;Acc:HGNC:14082]"
"54","ENSG00000011600","19",35904401,35908295,-1,"protein_coding","TYROBP","transmembrane immune signaling adaptor TYROBP [Source:HGNC Symbol;Acc:HGNC:12449]"
"55","ENSG00000012223","3",46435645,46485234,-1,"protein_coding","LTF","lactotransferrin [Source:HGNC Symbol;Acc:HGNC:6720]"
"56","ENSG00000013275","19",39971165,39981764,1,"protein_coding","PSMC4","proteasome 26S subunit, ATPase 4 [Source:HGNC Symbol;Acc:HGNC:9551]"
"57","ENSG00000013293","3",170459548,170586075,-1,"protein_coding","SLC7A14","solute carrier family 7 member 14 [Source:HGNC Symbol;Acc:HGNC:29326]"
"58","ENSG00000013306","17",44319625,44324870,-1,"protein_coding","SLC25A39","solute carrier family 25 member 39 [Source:HGNC Symbol;Acc:HGNC:24279]"
"59","ENSG00000014123","6",96521595,96555276,1,"protein_coding","UFL1","UFM1 specific ligase 1 [Source:HGNC Symbol;Acc:HGNC:23039]"
"60","ENSG00000016391","3",53812335,53846419,-1,"protein_coding","CHDH","choline dehydrogenase [Source:HGNC Symbol;Acc:HGNC:24288]"
"61","ENSG00000017483","X",48458537,48470260,-1,"protein_coding","SLC38A5","solute carrier family 38 member 5 [Source:HGNC Symbol;Acc:HGNC:18070]"
"62","ENSG00000020426","14",60734742,60969965,1,"protein_coding","MNAT1","MNAT1 component of CDK activating kinase [Source:HGNC Symbol;Acc:HGNC:7181]"
"63","ENSG00000021300","11",73646178,73662819,1,"protein_coding","PLEKHB1","pleckstrin homology domain containing B1 [Source:HGNC Symbol;Acc:HGNC:19079]"
"64","ENSG00000021461","7",99828013,99866102,1,"protein_coding","CYP3A43","cytochrome P450 family 3 subfamily A member 43 [Source:HGNC Symbol;Acc:HGNC:17450]"
"65","ENSG00000021826","2",210477682,210679107,1,"protein_coding","CPS1","carbamoyl-phosphate synthase 1 [Source:HGNC Symbol;Acc:HGNC:2323]"
"66","ENSG00000023191","11",494512,507300,-1,"protein_coding","RNH1","ribonuclease/angiogenin inhibitor 1 [Source:HGNC Symbol;Acc:HGNC:10074]"
"67","ENSG00000023445","11",102317450,102339403,1,"protein_coding","BIRC3","baculoviral IAP repeat containing 3 [Source:HGNC Symbol;Acc:HGNC:591]"
"68","ENSG00000024526","1",68474152,68497221,-1,"protein_coding","DEPDC1","DEP domain containing 1 [Source:HGNC Symbol;Acc:HGNC:22949]"
"69","ENSG00000025708","22",50525752,50530032,-1,"protein_coding","TYMP","thymidine phosphorylase [Source:HGNC Symbol;Acc:HGNC:3148]"
"70","ENSG00000026652","6",161129967,161274061,-1,"protein_coding","AGPAT4","1-acylglycerol-3-phosphate O-acyltransferase 4 [Source:HGNC Symbol;Acc:HGNC:20885]"
"71","ENSG00000027075","14",61187559,61550976,1,"protein_coding","PRKCH","protein kinase C eta [Source:HGNC Symbol;Acc:HGNC:9403]"
"72","ENSG00000028116","2",57907629,58159920,1,"protein_coding","VRK2","VRK serine/threonine kinase 2 [Source:HGNC Symbol;Acc:HGNC:12719]"
"73","ENSG00000028839","6",133952170,133990432,1,"protein_coding","TBPL1","TATA-box binding protein like 1 [Source:HGNC Symbol;Acc:HGNC:11589]"
"74","ENSG00000030110","6",33572547,33580293,-1,"protein_coding","BAK1","BCL2 antagonist/killer 1 [Source:HGNC Symbol;Acc:HGNC:949]"
"75","ENSG00000030582","17",44345246,44353106,1,"protein_coding","GRN","granulin precursor [Source:HGNC Symbol;Acc:HGNC:4601]"
"76","ENSG00000031691","6",49463370,49493107,1,"protein_coding","CENPQ","centromere protein Q [Source:HGNC Symbol;Acc:HGNC:21347]"
"77","ENSG00000033011","16",5033702,5087379,1,"protein_coding","ALG1","ALG1 chitobiosyldiphosphodolichol beta-mannosyltransferase [Source:HGNC Symbol;Acc:HGNC:18294]"
"78","ENSG00000034693","6",143450805,143490616,1,"protein_coding","PEX3","peroxisomal biogenesis factor 3 [Source:HGNC Symbol;Acc:HGNC:8858]"
"79","ENSG00000035499","5",60596912,60700190,-1,"protein_coding","DEPDC1B","DEP domain containing 1B [Source:HGNC Symbol;Acc:HGNC:24902]"
"80","ENSG00000035664","15",63907036,64072033,-1,"protein_coding","DAPK2","death associated protein kinase 2 [Source:HGNC Symbol;Acc:HGNC:2675]"
"81","ENSG00000035720","4",67558727,67607337,1,"protein_coding","STAP1","signal transducing adaptor family member 1 [Source:HGNC Symbol;Acc:HGNC:24133]"
"82","ENSG00000036530","14",99684298,99727301,1,"protein_coding","CYP46A1","cytochrome P450 family 46 subfamily A member 1 [Source:HGNC Symbol;Acc:HGNC:2641]"
"83","ENSG00000036828","3",122183668,122291629,1,"protein_coding","CASR","calcium sensing receptor [Source:HGNC Symbol;Acc:HGNC:1514]"
"84","ENSG00000037042","17",42659284,42667006,1,"protein_coding","TUBG2","tubulin gamma 2 [Source:HGNC Symbol;Acc:HGNC:12419]"
"85","ENSG00000037241","5",172958729,172969771,1,"protein_coding","RPL26L1","ribosomal protein L26 like 1 [Source:HGNC Symbol;Acc:HGNC:17050]"
"86","ENSG00000038945","8",16107878,16567490,-1,"protein_coding","MSR1","macrophage scavenger receptor 1 [Source:HGNC Symbol;Acc:HGNC:7376]"
"87","ENSG00000041353","18",54717860,54895516,1,"protein_coding","RAB27B","RAB27B, member RAS oncogene family [Source:HGNC Symbol;Acc:HGNC:9767]"
"88","ENSG00000042493","2",85394753,85418432,-1,"protein_coding","CAPG","capping actin protein, gelsolin like [Source:HGNC Symbol;Acc:HGNC:1474]"
"89","ENSG00000042753","19",46838136,46850846,-1,"protein_coding","AP2S1","adaptor related protein complex 2 subunit sigma 1 [Source:HGNC Symbol;Acc:HGNC:565]"
"90","ENSG00000042832","8",132866958,133134903,1,"protein_coding","TG","thyroglobulin [Source:HGNC Symbol;Acc:HGNC:11764]"
"91","ENSG00000046604","18",31498177,31549008,1,"protein_coding","DSG2","desmoglein 2 [Source:HGNC Symbol;Acc:HGNC:3049]"
"92","ENSG00000046653","X",13770939,13938638,-1,"protein_coding","GPM6B","glycoprotein M6B [Source:HGNC Symbol;Acc:HGNC:4461]"
"93","ENSG00000047597","X",37685791,37732130,1,"protein_coding","XK","X-linked Kx blood group [Source:HGNC Symbol;Acc:HGNC:12811]"
"94","ENSG00000047648","X",11117651,11665920,-1,"protein_coding","ARHGAP6","Rho GTPase activating protein 6 [Source:HGNC Symbol;Acc:HGNC:676]"
"95","ENSG00000048140","5",176647387,176659054,1,"protein_coding","TSPAN17","tetraspanin 17 [Source:HGNC Symbol;Acc:HGNC:13594]"
"96","ENSG00000048342","4",15469865,15601552,1,"protein_coding","CC2D2A","coiled-coil and C2 domain containing 2A [Source:HGNC Symbol;Acc:HGNC:29253]"
"97","ENSG00000048462","16",11965210,11968068,1,"protein_coding","TNFRSF17","TNF receptor superfamily member 17 [Source:HGNC Symbol;Acc:HGNC:11913]"
"98","ENSG00000049130","12",88492793,88580851,-1,"protein_coding","KITLG","KIT ligand [Source:HGNC Symbol;Acc:HGNC:6343]"
"99","ENSG00000049192","5",65148738,65481920,-1,"protein_coding","ADAMTS6","ADAM metallopeptidase with thrombospondin type 1 motif 6 [Source:HGNC Symbol;Acc:HGNC:222]"
"100","ENSG00000049323","2",32946953,33399509,1,"protein_coding","LTBP1","latent transforming growth factor beta binding protein 1 [Source:HGNC Symbol;Acc:HGNC:6714]"
"101","ENSG00000050030","X",74732856,74925472,-1,"protein_coding","NEXMIF","neurite extension and migration factor [Source:HGNC Symbol;Acc:HGNC:29433]"
"102","ENSG00000050438","12",51391317,51515763,1,"protein_coding","SLC4A8","solute carrier family 4 member 8 [Source:HGNC Symbol;Acc:HGNC:11034]"
"103","ENSG00000050555","9",131009174,131094473,1,"protein_coding","LAMC3","laminin subunit gamma 3 [Source:HGNC Symbol;Acc:HGNC:6494]"
"104","ENSG00000050628","1",70852353,71047808,-1,"protein_coding","PTGER3","prostaglandin E receptor 3 [Source:HGNC Symbol;Acc:HGNC:9595]"
"105","ENSG00000051128","19",18929201,18941261,-1,"protein_coding","HOMER3","homer scaffold protein 3 [Source:HGNC Symbol;Acc:HGNC:17514]"
"106","ENSG00000051523","16",88643289,88651054,-1,"protein_coding","CYBA","cytochrome b-245 alpha chain [Source:HGNC Symbol;Acc:HGNC:2577]"
"107","ENSG00000052802","4",165327667,165343164,1,"protein_coding","MSMO1","methylsterol monooxygenase 1 [Source:HGNC Symbol;Acc:HGNC:10545]"
"108","ENSG00000053254","14",89124871,89619149,-1,"protein_coding","FOXN3","forkhead box N3 [Source:HGNC Symbol;Acc:HGNC:1928]"
"109","ENSG00000053328","6",110243940,110358349,-1,"protein_coding","METTL24","methyltransferase like 24 [Source:HGNC Symbol;Acc:HGNC:21566]"
"110","ENSG00000053371","1",19303965,19312144,-1,"protein_coding","AKR7A2","aldo-keto reductase family 7 member A2 [Source:HGNC Symbol;Acc:HGNC:389]"
"111","ENSG00000053501","19",17215346,17219829,1,"protein_coding","USE1","unconventional SNARE in the ER 1 [Source:HGNC Symbol;Acc:HGNC:30882]"
"112","ENSG00000054148","9",136848724,136851027,1,"protein_coding","PHPT1","phosphohistidine phosphatase 1 [Source:HGNC Symbol;Acc:HGNC:30033]"
"113","ENSG00000054179","9",137048107,137054061,-1,"protein_coding","ENTPD2","ectonucleoside triphosphate diphosphohydrolase 2 [Source:HGNC Symbol;Acc:HGNC:3364]"
"114","ENSG00000054356","2",219289623,219309648,-1,"protein_coding","PTPRN","protein tyrosine phosphatase receptor type N [Source:HGNC Symbol;Acc:HGNC:9676]"
"115","ENSG00000054690","14",67533290,67589612,1,"protein_coding","PLEKHH1","pleckstrin homology, MyTH4 and FERM domain containing H1 [Source:HGNC Symbol;Acc:HGNC:17733]"
"116","ENSG00000055147","5",153990148,154038936,-1,"protein_coding","FAM114A2","family with sequence similarity 114 member A2 [Source:HGNC Symbol;Acc:HGNC:1333]"
"117","ENSG00000055950","10",100969458,100987515,-1,"protein_coding","MRPL43","mitochondrial ribosomal protein L43 [Source:HGNC Symbol;Acc:HGNC:14517]"
"118","ENSG00000056050","4",169729470,169757944,-1,"protein_coding","HPF1","histone PARylation factor 1 [Source:HGNC Symbol;Acc:HGNC:26051]"
"119","ENSG00000057704","12",94567122,94650557,-1,"protein_coding","TMCC3","transmembrane and coiled-coil domain family 3 [Source:HGNC Symbol;Acc:HGNC:29199]"
"120","ENSG00000058668","1",203626787,203744081,1,"protein_coding","ATP2B4","ATPase plasma membrane Ca2+ transporting 4 [Source:HGNC Symbol;Acc:HGNC:817]"
"121","ENSG00000058729","5",97160867,97183247,-1,"protein_coding","RIOK2","RIO kinase 2 [Source:HGNC Symbol;Acc:HGNC:18999]"
"122","ENSG00000058804","1",53765478,53838463,-1,"protein_coding","NDC1","NDC1 transmembrane nucleoporin [Source:HGNC Symbol;Acc:HGNC:25525]"
"123","ENSG00000060237","12",752579,911452,1,"protein_coding","WNK1","WNK lysine deficient protein kinase 1 [Source:HGNC Symbol;Acc:HGNC:14540]"
"124","ENSG00000060558","19",3136033,3163749,1,"protein_coding","GNA15","G protein subunit alpha 15 [Source:HGNC Symbol;Acc:HGNC:4383]"
"125","ENSG00000061676","2",182909115,183038858,-1,"protein_coding","NCKAP1","NCK associated protein 1 [Source:HGNC Symbol;Acc:HGNC:7666]"
"126","ENSG00000062038","16",68636189,68727468,1,"protein_coding","CDH3","cadherin 3 [Source:HGNC Symbol;Acc:HGNC:1762]"
"127","ENSG00000062582","7",43866558,43869893,-1,"protein_coding","MRPS24","mitochondrial ribosomal protein S24 [Source:HGNC Symbol;Acc:HGNC:14510]"
"128","ENSG00000063177","19",48615328,48619184,-1,"protein_coding","RPL18","ribosomal protein L18 [Source:HGNC Symbol;Acc:HGNC:10310]"
"129","ENSG00000063241","19",55452985,55462343,-1,"protein_coding","ISOC2","isochorismatase domain containing 2 [Source:HGNC Symbol;Acc:HGNC:26278]"
"130","ENSG00000064270","16",84368527,84464187,1,"protein_coding","ATP2C2","ATPase secretory pathway Ca2+ transporting 2 [Source:HGNC Symbol;Acc:HGNC:29103]"
"131","ENSG00000064393","7",139561570,139777998,-1,"protein_coding","HIPK2","homeodomain interacting protein kinase 2 [Source:HGNC Symbol;Acc:HGNC:14402]"
"132","ENSG00000064490","19",19192229,19201869,1,"protein_coding","RFXANK","regulatory factor X associated ankyrin containing protein [Source:HGNC Symbol;Acc:HGNC:9987]"
"133","ENSG00000064545","19",19119169,19138513,-1,"protein_coding","TMEM161A","transmembrane protein 161A [Source:HGNC Symbol;Acc:HGNC:26020]"
"134","ENSG00000064547","19",19623655,19628930,-1,"protein_coding","LPAR2","lysophosphatidic acid receptor 2 [Source:HGNC Symbol;Acc:HGNC:3168]"
"135","ENSG00000064787","20",53936777,54070594,-1,"protein_coding","BCAS1","brain enriched myelin associated protein 1 [Source:HGNC Symbol;Acc:HGNC:974]"
"136","ENSG00000064933","2",189784085,189877629,1,"protein_coding","PMS1","PMS1 homolog 1, mismatch repair system component [Source:HGNC Symbol;Acc:HGNC:9121]"
"137","ENSG00000064989","2",187341964,187448460,-1,"protein_coding","CALCRL","calcitonin receptor like receptor [Source:HGNC Symbol;Acc:HGNC:16709]"
"138","ENSG00000065057","16",2039815,2047866,-1,"protein_coding","NTHL1","nth like DNA glycosylase 1 [Source:HGNC Symbol;Acc:HGNC:8028]"
"139","ENSG00000065268","19",984332,998438,1,"protein_coding","WDR18","WD repeat domain 18 [Source:HGNC Symbol;Acc:HGNC:17956]"
"140","ENSG00000065328","10",13161558,13211110,1,"protein_coding","MCM10","minichromosome maintenance 10 replication initiation factor [Source:HGNC Symbol;Acc:HGNC:18043]"
"141","ENSG00000065548","2",186486253,186509361,1,"protein_coding","ZC3H15","zinc finger CCCH-type containing 15 [Source:HGNC Symbol;Acc:HGNC:29528]"
"142","ENSG00000065618","10",104031286,104085880,-1,"protein_coding","COL17A1","collagen type XVII alpha 1 chain [Source:HGNC Symbol;Acc:HGNC:2194]"
"143","ENSG00000065833","6",83210402,83431051,-1,"protein_coding","ME1","malic enzyme 1 [Source:HGNC Symbol;Acc:HGNC:6983]"
"144","ENSG00000066056","1",43300982,43323108,1,"protein_coding","TIE1","tyrosine kinase with immunoglobulin like and EGF like domains 1 [Source:HGNC Symbol;Acc:HGNC:11809]"
"145","ENSG00000066279","1",197084121,197146694,-1,"protein_coding","ASPM","assembly factor for spindle microtubules [Source:HGNC Symbol;Acc:HGNC:19048]"
"146","ENSG00000066379","6",30058899,30064909,1,"protein_coding","POLR1H","RNA polymerase I subunit H [Source:HGNC Symbol;Acc:HGNC:13182]"
"147","ENSG00000066557","1",70144805,70205579,-1,"protein_coding","LRRC40","leucine rich repeat containing 40 [Source:HGNC Symbol;Acc:HGNC:26004]"
"148","ENSG00000066629","14",99737693,99942060,1,"protein_coding","EML1","EMAP like 1 [Source:HGNC Symbol;Acc:HGNC:3330]"
"149","ENSG00000066651","6",125986479,126203817,1,"protein_coding","TRMT11","tRNA methyltransferase 11 homolog [Source:HGNC Symbol;Acc:HGNC:21080]"
"150","ENSG00000067167","8",70573218,70608416,-1,"protein_coding","TRAM1","translocation associated membrane protein 1 [Source:HGNC Symbol;Acc:HGNC:20568]"
"151","ENSG00000067177","X",72578814,72714319,-1,"protein_coding","PHKA1","phosphorylase kinase regulatory subunit alpha 1 [Source:HGNC Symbol;Acc:HGNC:8925]"
"152","ENSG00000067221","15",73978926,73994622,-1,"protein_coding","STOML1","stomatin like 1 [Source:HGNC Symbol;Acc:HGNC:14560]"
"153","ENSG00000067225","15",72199029,72231822,-1,"protein_coding","PKM","pyruvate kinase M1/2 [Source:HGNC Symbol;Acc:HGNC:9021]"
"154","ENSG00000067369","15",43403061,43510728,-1,"protein_coding","TP53BP1","tumor protein p53 binding protein 1 [Source:HGNC Symbol;Acc:HGNC:11999]"
"155","ENSG00000067798","12",77324641,78213010,1,"protein_coding","NAV3","neuron navigator 3 [Source:HGNC Symbol;Acc:HGNC:15998]"
"156","ENSG00000067829","X",153785766,153794523,-1,"protein_coding","IDH3G","isocitrate dehydrogenase (NAD(+)) 3 non-catalytic subunit gamma [Source:HGNC Symbol;Acc:HGNC:5386]"
"157","ENSG00000068001","3",50317790,50322782,-1,"protein_coding","HYAL2","hyaluronidase 2 [Source:HGNC Symbol;Acc:HGNC:5321]"
"158","ENSG00000068079","17",43006740,43014456,1,"protein_coding","IFI35","interferon induced protein 35 [Source:HGNC Symbol;Acc:HGNC:5399]"
"159","ENSG00000068489","17",59155732,59206709,1,"protein_coding","PRR11","proline rich 11 [Source:HGNC Symbol;Acc:HGNC:25619]"
"160","ENSG00000068650","13",112690038,112887168,1,"protein_coding","ATP11A","ATPase phospholipid transporting 11A [Source:HGNC Symbol;Acc:HGNC:13552]"
"161","ENSG00000068976","11",64746389,64759974,-1,"protein_coding","PYGM","glycogen phosphorylase, muscle associated [Source:HGNC Symbol;Acc:HGNC:9726]"
"162","ENSG00000069431","12",21797389,21942543,-1,"protein_coding","ABCC9","ATP binding cassette subfamily C member 9 [Source:HGNC Symbol;Acc:HGNC:60]"
"163","ENSG00000069702","1",91680343,91906335,-1,"protein_coding","TGFBR3","transforming growth factor beta receptor 3 [Source:HGNC Symbol;Acc:HGNC:11774]"
"164","ENSG00000069812","1",6412418,6424670,-1,"protein_coding","HES2","hes family bHLH transcription factor 2 [Source:HGNC Symbol;Acc:HGNC:16005]"
"165","ENSG00000069869","15",55826922,55993660,-1,"protein_coding","NEDD4","NEDD4 E3 ubiquitin protein ligase [Source:HGNC Symbol;Acc:HGNC:7727]"
"166","ENSG00000069998","22",17137511,17165287,-1,"protein_coding","HDHD5","haloacid dehalogenase like hydrolase domain containing 5 [Source:HGNC Symbol;Acc:HGNC:1843]"
"167","ENSG00000070159","9",109375466,109498313,-1,"protein_coding","PTPN3","protein tyrosine phosphatase non-receptor type 3 [Source:HGNC Symbol;Acc:HGNC:9655]"
"168","ENSG00000070404","19",676392,683392,1,"protein_coding","FSTL3","follistatin like 3 [Source:HGNC Symbol;Acc:HGNC:3973]"
"169","ENSG00000070601","9",37650954,37746904,1,"protein_coding","FRMPD1","FERM and PDZ domain containing 1 [Source:HGNC Symbol;Acc:HGNC:29159]"
"170","ENSG00000070731","17",76565377,76586956,-1,"protein_coding","ST6GALNAC2","ST6 N-acetylgalactosaminide alpha-2,6-sialyltransferase 2 [Source:HGNC Symbol;Acc:HGNC:10867]"
"171","ENSG00000070882","7",24796540,24981634,-1,"protein_coding","OSBPL3","oxysterol binding protein like 3 [Source:HGNC Symbol;Acc:HGNC:16370]"
"172","ENSG00000070950","3",8775402,8963773,-1,"protein_coding","RAD18","RAD18 E3 ubiquitin protein ligase [Source:HGNC Symbol;Acc:HGNC:18278]"
"173","ENSG00000071243","7",120950763,120977216,1,"protein_coding","ING3","inhibitor of growth family member 3 [Source:HGNC Symbol;Acc:HGNC:14587]"
"174","ENSG00000071539","5",892884,919357,1,"protein_coding","TRIP13","thyroid hormone receptor interactor 13 [Source:HGNC Symbol;Acc:HGNC:12307]"
"175","ENSG00000071889","X",154506159,154516242,-1,"protein_coding","FAM3A","FAM3 metabolism regulating signaling molecule A [Source:HGNC Symbol;Acc:HGNC:13749]"
"176","ENSG00000071909","2",170178145,170655171,1,"protein_coding","MYO3B","myosin IIIB [Source:HGNC Symbol;Acc:HGNC:15576]"
