"","ensgene","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","chromosome_name","start_position","end_position","strand","gene_biotype","external_gene_name","description"
"11","ENSG00000172900",228.700029418698,1.20236684164739,0.211193845651125,5.69319071746816,1.2468697546149e-08,5.74068071096955e-07,"11",71382601,71423423,-1,"transcribed_unitary_pseudogene","ACTE1P","actin epsilon 1, pseudogene [Source:HGNC Symbol;Acc:HGNC:51491]"
"12","ENSG00000173727",31.0667112622829,1.1014376310276,0.421399076091643,2.61376375392923,0.0089550933942444,0.0309826790937523,"11",65455258,65466720,1,"transcribed_unprocessed_pseudogene","","Finkel-Biskis-Reilly murine sarcoma virus (FBR-MuSV) ubiquitously expressed (FAU) pseudogene"
"13","ENSG00000174715",11.5762622990366,2.20321371959079,0.806973442362692,2.73021837390352,0.00632923849436893,0.0235725568006787,"3",138643874,138644694,-1,"processed_pseudogene","PPIAP72","peptidylprolyl isomerase A pseudogene 72 [Source:HGNC Symbol;Acc:HGNC:53696]"
"14","ENSG00000176584",44.5631566380905,1.70476355785498,0.309683526191598,5.50485709982603,3.69467834286995e-08,1.37716781050124e-06,"10",122729429,122826868,1,"transcribed_unitary_pseudogene","DMBT1L1","deleted in malignant brain tumors 1 like 1 (pseudogene) [Source:HGNC Symbol;Acc:HGNC:49497]"
"15","ENSG00000176998",4.33683170499465,-2.77942982487999,1.06634439158051,-2.60650297110897,0.00914720303588114,0.0315086458822757,"6",29791753,29792750,-1,"unprocessed_pseudogene","HCG4","HLA complex group 4 [Source:HGNC Symbol;Acc:HGNC:21241]"
"16","ENSG00000177359",82.1433676557417,-3.17387454217087,1.08846485988714,-2.91591824333214,0.00354643418855064,0.0148862817483954,"12",31111652,31201235,-1,"transcribed_unprocessed_pseudogene","","ovostatin 2"
"17","ENSG00000177590",5.13203916069819,-5.04988776418619,1.33010587054021,-3.79660587629407,0.000146690727447415,0.00116476933459282,"7",150746893,150747728,-1,"processed_pseudogene","GIMAP3P","GTPase, IMAP family member 3 pseudogene [Source:HGNC Symbol;Acc:HGNC:30975]"
"18","ENSG00000179967",5.28984838228,4.23350714278775,1.38061372607953,3.06639508416989,0.00216656827611036,0.0100419874125011,"4",139114930,139115374,-1,"processed_pseudogene","PPP1R14BP3","protein phosphatase 1 regulatory inhibitor subunit 14B pseudogene 3 [Source:HGNC Symbol;Acc:HGNC:16330]"
"19","ENSG00000180221",32.3848780450428,2.12924300868379,0.673948783484039,3.15935433205544,0.00158119121827753,0.00778779471090527,"10",58212541,58213036,-1,"processed_pseudogene","TPT1P10","tumor protein, translationally-controlled 1 pseudogene 10 [Source:HGNC Symbol;Acc:HGNC:49301]"
"20","ENSG00000180909",1.56450770056085,4.24070484540375,1.65732933660784,2.55875808853024,0.0105046812624355,0.0350682344354426,"11",6151641,6152549,-1,"unprocessed_pseudogene","OR52B1P","olfactory receptor family 52 subfamily B member 1 pseudogene [Source:HGNC Symbol;Acc:HGNC:15206]"
"21","ENSG00000182632",3.08569073828251,3.977371328867,1.25651119451558,3.16540859025167,0.00154865313234179,0.0076805533964256,"10",42408168,42475349,-1,"transcribed_unprocessed_pseudogene","CCNYL2","cyclin Y like 2 (pseudogene) [Source:HGNC Symbol;Acc:HGNC:23495]"
"22","ENSG00000183292",86.8146898150546,1.31051123601507,0.26020272213291,5.03650086852539,4.74118960148894e-07,1.0844108175917e-05,"2",130570829,130584161,1,"transcribed_unprocessed_pseudogene","PRSS40A","serine protease 40A (pseudogene) [Source:HGNC Symbol;Acc:HGNC:37319]"
"23","ENSG00000184106",21.5138522935868,1.37612790121868,0.569218340083197,2.41757477634601,0.0156243233655915,0.0477458410960577,"6",41208713,41217947,-1,"transcribed_unprocessed_pseudogene","TREML3P","triggering receptor expressed on myeloid cells like 3, pseudogene [Source:HGNC Symbol;Acc:HGNC:30806]"
"24","ENSG00000184414",131.292389105908,1.25635313699275,0.298672571658314,4.2064563545863,2.59406153292288e-05,0.000288690948216332,"7",100570131,100571136,1,"processed_pseudogene","IRS3P","insulin receptor substrate 3, pseudogene [Source:HGNC Symbol;Acc:HGNC:6127]"
"25","ENSG00000185031",48.8950754036656,1.69112534468348,0.530546433427052,3.18751618733858,0.0014350042540089,0.0072045791121101,"1",64984608,64986087,-1,"processed_pseudogene","SLC2A3P2","solute carrier family 2 member 3 pseudogene 2 [Source:HGNC Symbol;Acc:HGNC:31074]"
"26","ENSG00000187536",14.7743079548053,2.15834387613531,0.54822192698276,3.93698932841697,8.25102747580887e-05,0.0007308052907145,"2",25809925,25810656,-1,"processed_pseudogene","TPM3P7","tropomyosin 3 pseudogene 7 [Source:HGNC Symbol;Acc:HGNC:39170]"
"27","ENSG00000187762",17.0941275910781,2.24404001592113,0.799903516547931,2.80538836184334,0.00502559870840717,0.0196456658944055,"6",35023522,35023831,1,"processed_pseudogene","HSPE1P11","heat shock protein family E (Hsp10) member 1 pseudogene 11 [Source:HGNC Symbol;Acc:HGNC:49330]"
"28","ENSG00000187847",29.0382935132946,1.14261379136323,0.385715149697657,2.96232541620123,0.00305324904203923,0.0131787982088853,"19",9198354,9210067,1,"transcribed_unprocessed_pseudogene","OR7E25P","olfactory receptor family 7 subfamily E member 25 pseudogene [Source:HGNC Symbol;Acc:HGNC:8397]"
"29","ENSG00000188599",78.2977354807216,1.27936872992787,0.398832183007114,3.20778709551894,0.00133760479906288,0.00681326173208387,"16",15104312,15123498,-1,"transcribed_unprocessed_pseudogene","NPIPP1","nuclear pore complex interacting protein pseudogene 1 [Source:HGNC Symbol;Acc:HGNC:35407]"
"30","ENSG00000188933",96.718971135465,1.84521919406948,0.549569188903505,3.35757395306501,0.000786297064945994,0.00444697853245844,"17",16786489,16804455,1,"transcribed_unprocessed_pseudogene","USP32P1","ubiquitin specific peptidase 32 pseudogene 1 [Source:HGNC Symbol;Acc:HGNC:43570]"
"31","ENSG00000188985",40.6475813185939,-2.70747544419445,0.707185852810757,-3.82852037188444,0.000128915961739278,0.00105119994777367,"18",26170726,26171284,-1,"processed_pseudogene","DHFRP1","dihydrofolate reductase pseudogene 1 [Source:HGNC Symbol;Acc:HGNC:2862]"
"32","ENSG00000189423",371.363808257384,1.28885466048092,0.29118737330831,4.42620380766401,9.59059160665081e-06,0.000131083721014047,"17",20408311,20434286,1,"transcribed_unprocessed_pseudogene","USP32P3","ubiquitin specific peptidase 32 pseudogene 3 [Source:HGNC Symbol;Acc:HGNC:43576]"
"33","ENSG00000196564",5.52299214921754,2.71344145195907,0.934857663313344,2.90251827464517,0.00370175561607204,0.0153978665094166,"X",18838709,18839452,-1,"processed_pseudogene","BLOC1S6P1","BLOC1S6 pseudogene 1 [Source:HGNC Symbol;Acc:HGNC:54899]"
"34","ENSG00000197334",14.3786002273284,2.00851458484416,0.555190978965352,3.61770032464722,0.000297232259690573,0.00204194209461924,"8",9091240,9091508,1,"misc_RNA","Metazoa_SRP","Metazoan signal recognition particle RNA [Source:RFAM;Acc:RF00017]"
"35","ENSG00000197550",6.86268502768285,-3.83403550354596,1.31346362001462,-2.91902679687717,0.00351126038747364,0.0147710585031082,"9",64817870,64836341,1,"unprocessed_pseudogene","","zinc finger pseudogene"
"36","ENSG00000198155",65.8882708069609,-1.33090787597266,0.386280425492931,-3.44544478088503,0.000570120437081104,0.00343370501616047,"4",212610,255985,1,"transcribed_unprocessed_pseudogene","ZNF876P","zinc finger protein 876, pseudogene [Source:HGNC Symbol;Acc:HGNC:32472]"
"37","ENSG00000198406",97.8114070721618,10.2082811510514,0.991670808840242,10.2940220283281,7.49775677366142e-25,9.32046144533851e-21,"3",116645902,116646727,-1,"processed_pseudogene","BZW1P2","basic leucine zipper and W2 domains 1 pseudogene 2 [Source:HGNC Symbol;Acc:HGNC:33954]"
"38","ENSG00000198416",48.6187619546428,-1.25807460861623,0.406211365475943,-3.09709357132879,0.00195428175742374,0.00926179051716908,"9",39443815,39508885,-1,"transcribed_unprocessed_pseudogene","ZNF658B","zinc finger protein 658B (pseudogene) [Source:HGNC Symbol;Acc:HGNC:32033]"
"39","ENSG00000199477",220.478998912116,-4.89207256484295,1.31505438499371,-3.72005342187147,0.000199180642696754,0.00148038943724622,"13",45337480,45337609,-1,"snoRNA","SNORA31","small nucleolar RNA, H/ACA box 31 [Source:HGNC Symbol;Acc:HGNC:32621]"
"40","ENSG00000199730",11.9678046944686,2.34893799928287,0.760671437753076,3.0879797540727,0.00201522199676971,0.00949809465093622,"15",58703852,58704154,-1,"misc_RNA","RN7SKP95","RN7SK pseudogene 95 [Source:HGNC Symbol;Acc:HGNC:45819]"
"41","ENSG00000200087",1187.01457127159,-2.40665202843833,0.47924931861964,-5.02171194602863,5.12129495150236e-07,1.15221577146799e-05,"1",28508559,28508762,1,"snoRNA","SNORA73B","small nucleolar RNA, H/ACA box 73B [Source:HGNC Symbol;Acc:HGNC:10116]"
"42","ENSG00000200534",184.894060545657,-6.7938679502852,1.26464521643676,-5.37215328218888,7.78019277680392e-08,2.50234350345277e-06,"6",132817219,132817348,1,"snoRNA","SNORA33","small nucleolar RNA, H/ACA box 33 [Source:HGNC Symbol;Acc:HGNC:32623]"
"43","ENSG00000200538",8.26012825901077,2.43257532213206,0.85598782491902,2.84183402066752,0.00448548372368198,0.0179309352442644,"17",48382371,48382586,-1,"snoRNA","U3","Small nucleolar RNA U3 [Source:RFAM;Acc:RF00012]"
"44","ENSG00000200795",8.37166377599504,-2.75045833716114,0.920672409728516,-2.98744516301101,0.00281319758164256,0.0123681199424929,"12",120293097,120293237,-1,"snRNA","RNU4-1","RNA, U4 small nuclear 1 [Source:HGNC Symbol;Acc:HGNC:10192]"
"45","ENSG00000200959",177.905154228876,-2.10120265821087,0.49016604788519,-4.28671603689496,1.81333848314723e-05,0.000216746256576954,"5",139278781,139278978,1,"snoRNA","SNORA74A","small nucleolar RNA, H/ACA box 74A [Source:HGNC Symbol;Acc:HGNC:10119]"
"46","ENSG00000201302",129.777923174532,-5.02986207687053,1.10491621358957,-4.55225655575267,5.30735580748552e-06,8.01595378042163e-05,"9",127448501,127448630,-1,"snoRNA","SNORA65","small nucleolar RNA, H/ACA box 65 [Source:HGNC Symbol;Acc:HGNC:10222]"
"47","ENSG00000201544",10.7665809929789,2.5614318294305,0.655381843182248,3.90830453433575,9.29461017819113e-05,0.000801535200312826,"1",212352816,212352950,1,"snoRNA","SNORA16B","small nucleolar RNA, H/ACA box 16B [Source:HGNC Symbol;Acc:HGNC:32606]"
"48","ENSG00000201772",58.7050690888759,-3.68348997609815,0.965069252500159,-3.81681414733244,0.000135185921115936,0.0010921138387551,"7",45104906,45105042,-1,"snoRNA","SNORA5C","small nucleolar RNA, H/ACA box 5C [Source:HGNC Symbol;Acc:HGNC:32590]"
"49","ENSG00000201793",13.5427256781196,1.27718755741684,0.467351524079328,2.73281992592807,0.0062794653526968,0.0234273810922491,"13",99205708,99206006,1,"misc_RNA","RN7SKP9","RN7SK pseudogene 9 [Source:HGNC Symbol;Acc:HGNC:42627]"
"50","ENSG00000201998",133.726547145061,-2.31523192245722,0.551241322049297,-4.20003332451586,2.66875698083304e-05,0.000295862467340879,"11",9428773,9428954,1,"snoRNA","SNORA23","small nucleolar RNA, H/ACA box 23 [Source:HGNC Symbol;Acc:HGNC:32613]"
"51","ENSG00000202347",2.42375996985087,4.24154455317068,1.34253025844299,3.15936607498877,0.00158112750218763,0.00778779471090527,"13",113478915,113479078,-1,"snRNA","RNU1-16P","RNA, U1 small nuclear 16, pseudogene [Source:HGNC Symbol;Acc:HGNC:39890]"
"52","ENSG00000202408",48.445823100194,-1.94271302650766,0.646537434406342,-3.00479589134924,0.00265759124136946,0.0118156354511673,"1",148334612,148334767,-1,"snRNA","RNVU1-21","RNA, variant U1 small nuclear 21 [Source:HGNC Symbol;Acc:HGNC:48464]"
"53","ENSG00000202538",118.6763911657,-2.22116548792786,0.582363706017001,-3.81405205197148,0.000136706654864212,0.00110100448760416,"12",120291763,120291903,-1,"snRNA","RNU4-2","RNA, U4 small nuclear 2 [Source:HGNC Symbol;Acc:HGNC:10193]"
"54","ENSG00000203414",20.5339598571014,1.17519452331272,0.39992506659161,2.93853679472607,0.00329765512474976,0.0140279855697369,"10",13156684,13158136,-1,"processed_pseudogene","BTBD7P1","BTB domain containing 7 pseudogene 1 [Source:HGNC Symbol;Acc:HGNC:44875]"
"55","ENSG00000203435",159.054241791178,1.30948681941122,0.300366309363008,4.35963281697028,1.3028086187721e-05,0.00016601962009181,"2",195994259,195995680,-1,"processed_pseudogene","E2F3P2","E2F transcription factor 3 pseudogene 2 [Source:HGNC Symbol;Acc:HGNC:3117]"
"56","ENSG00000203531",5.69724588886146,2.22650823961118,0.796562573047528,2.79514543483118,0.00518763719893529,0.0201681057138279,"2",222698623,222699484,-1,"processed_pseudogene","","C-type lectin domain family 1, member A (CLEC1A) pseudogene"
"57","ENSG00000203616",20.0998224351909,5.51008021056948,0.977796640690929,5.63520059413986,1.74854685639817e-08,7.41849350576301e-07,"21",13936993,13937325,-1,"processed_pseudogene","RHOT1P2","ras homolog family member T1 pseudogene 2 [Source:HGNC Symbol;Acc:HGNC:37838]"
"58","ENSG00000203690",66.156309138471,1.18375649252432,0.335147723174622,3.53204396351381,0.000412360793749032,0.00264638979199495,"6",167357033,167384510,-1,"transcribed_unprocessed_pseudogene","TCP10L3","t-complex 10 like 3, pseudogene [Source:HGNC Symbol;Acc:HGNC:11656]"
"59","ENSG00000204872",18.7797523493762,-2.5289641744102,0.611362957459826,-4.13660026920486,3.52489365687502e-05,0.000366830917108525,"2",73700576,73701340,-1,"polymorphic_pseudogene","NAT8B","N-acetyltransferase 8B (putative, gene/pseudogene) [Source:HGNC Symbol;Acc:HGNC:30235]"
"60","ENSG00000205176",3.82438972836778,3.22010922772565,1.14260947438757,2.81820630749767,0.00482927688442757,0.0190069066232996,"8",85656442,85663497,-1,"transcribed_processed_pseudogene","REXO1L1P","REXO1 like 1, pseudogene [Source:HGNC Symbol;Acc:HGNC:24660]"
"61","ENSG00000205794",7.15287132454523,-2.2849494421189,0.826552124622411,-2.76443478160886,0.00570215046823581,0.0217667534072284,"4",40042917,40057199,-1,"transcribed_processed_pseudogene","","acyl-CoA thioesterase 7 (ACOT7) pseudogene"
"62","ENSG00000205918",124.676458999774,1.0440589084864,0.25156982661649,4.15017541065459,3.32220580069089e-05,0.000349126888712672,"16",2616121,2643296,-1,"transcribed_unprocessed_pseudogene","PDPK2P","3-phosphoinositide dependent protein kinase 2, pseudogene [Source:HGNC Symbol;Acc:HGNC:49897]"
"63","ENSG00000206652",5901.15095508262,-1.22352450206916,0.432889577634463,-2.8264124739504,0.00470726063840753,0.0186386230278847,"1",16514122,16514285,-1,"snRNA","RNU1-1","RNA, U1 small nuclear 1 [Source:HGNC Symbol;Acc:HGNC:10120]"
"64","ENSG00000206687",6.47733910141385,3.9865236465888,1.11174362255464,3.58583001126492,0.000336007788650747,0.00226084591107845,"18",797989,798135,-1,"snRNA","RNU1-109P","RNA, U1 small nuclear 109, pseudogene [Source:HGNC Symbol;Acc:HGNC:48451]"
"65","ENSG00000206828",50.5572205136141,-1.46492414683577,0.550215825038725,-2.66245367757764,0.00775732459194018,0.0276562213564023,"1",149636766,149636929,1,"snRNA","RNVU1-30","RNA, variant U1 small nuclear 30 [Source:HGNC Symbol;Acc:HGNC:54434]"
"66","ENSG00000207205",15.7348663822183,-3.07211802864208,0.591619958650314,-5.19272209080069,2.07241422483187e-07,5.52243970608468e-06,"1",144412576,144412740,1,"snRNA","RNVU1-15","RNA, variant U1 small nuclear 15 [Source:HGNC Symbol;Acc:HGNC:48320]"
"67","ENSG00000211451",80.4388738576081,1.39187722555214,0.318262871974416,4.37335720914387,1.22350282026437e-05,0.000158927518899754,"1",145919013,145925341,1,"transcribed_unitary_pseudogene","GNRHR2","gonadotropin releasing hormone receptor 2 (pseudogene) [Source:HGNC Symbol;Acc:HGNC:16341]"
"68","ENSG00000211592",7313.03301975653,-1.97938575356219,0.459642646176302,-4.30635792833497,1.65964436993001e-05,0.000201474991822265,"2",88857161,88857683,-1,"IG_C_gene","IGKC","immunoglobulin kappa constant [Source:HGNC Symbol;Acc:HGNC:5716]"
"69","ENSG00000211598",221.878265738641,-1.71027619330063,0.469504619098598,-3.64272495675164,0.000269767042253173,0.00188874914235381,"2",88885397,88886153,1,"IG_V_gene","IGKV4-1","immunoglobulin kappa variable 4-1 [Source:HGNC Symbol;Acc:HGNC:5834]"
"70","ENSG00000211637",52.2253806789546,-2.79475997728829,0.697182090441418,-4.00865142063359,6.10664776524453e-05,0.000574001802417806,"22",22030934,22031472,1,"IG_V_gene","IGLV4-69","immunoglobulin lambda variable 4-69 [Source:HGNC Symbol;Acc:HGNC:5921]"
"71","ENSG00000211638",70.6740749441895,-1.53665384425878,0.586011472756196,-2.62222484660823,0.00873577760891897,0.0303845695177593,"22",22098700,22099212,1,"IG_V_gene","IGLV8-61","immunoglobulin lambda variable 8-61 [Source:HGNC Symbol;Acc:HGNC:5931]"
"72","ENSG00000211640",49.1052885181858,-2.09432242216774,0.583226474011903,-3.59092482164141,0.000329506678347687,0.00222493075423145,"22",22195799,22196276,1,"IG_V_gene","IGLV6-57","immunoglobulin lambda variable 6-57 [Source:HGNC Symbol;Acc:HGNC:5927]"
"73","ENSG00000211642",23.5813605603234,-2.60752232192198,0.812249529993694,-3.21024786797011,0.00132620557853434,0.00676490010125581,"22",22214794,22215270,1,"IG_V_gene","IGLV10-54","immunoglobulin lambda variable 10-54 [Source:HGNC Symbol;Acc:HGNC:5884]"
"74","ENSG00000211644",97.3683596141133,-3.58135317553446,0.660062350687244,-5.42578011275091,5.77019596014454e-08,1.96518646522073e-06,"22",22322472,22322969,1,"IG_V_gene","IGLV1-51","immunoglobulin lambda variable 1-51 [Source:HGNC Symbol;Acc:HGNC:5882]"
"75","ENSG00000211648",98.1689506259595,-2.29583123743571,0.572785412820179,-4.00818733516957,6.11865770643015e-05,0.000574913332945074,"22",22357739,22358260,1,"IG_V_gene","IGLV1-47","immunoglobulin lambda variable 1-47 [Source:HGNC Symbol;Acc:HGNC:5880]"
"76","ENSG00000211649",125.04415905705,-3.85439849957844,0.642563338315497,-5.99847247694349,1.99182270767338e-09,1.32763260477682e-07,"22",22369614,22370087,1,"IG_V_gene","IGLV7-46","immunoglobulin lambda variable 7-46 [Source:HGNC Symbol;Acc:HGNC:5930]"
"77","ENSG00000211650",16.9690215703704,-2.1028611080389,0.547634864413266,-3.83989633364906,0.000123086273814515,0.00101162675688479,"22",22375986,22376505,1,"IG_V_gene","IGLV5-45","immunoglobulin lambda variable 5-45 [Source:HGNC Symbol;Acc:HGNC:5924]"
"78","ENSG00000211651",89.9003888661715,-1.69896590260653,0.487767251577876,-3.48314877046492,0.00049555289842414,0.00307166196973846,"22",22380766,22381347,1,"IG_V_gene","IGLV1-44","immunoglobulin lambda variable 1-44 [Source:HGNC Symbol;Acc:HGNC:5879]"
"79","ENSG00000211652",80.5680646508969,-3.31386362583149,0.609570702954621,-5.43638926505,5.4371103203644e-08,1.86967409107745e-06,"22",22395018,22395489,1,"IG_V_gene","IGLV7-43","immunoglobulin lambda variable 7-43 [Source:HGNC Symbol;Acc:HGNC:5929]"
"80","ENSG00000211653",77.597025258885,-1.26751662950451,0.417810635477956,-3.03371078157101,0.00241565893398931,0.0109256162300968,"22",22409766,22410282,1,"IG_V_gene","IGLV1-40","immunoglobulin lambda variable 1-40 [Source:HGNC Symbol;Acc:HGNC:5877]"
"81","ENSG00000211655",16.8906823742848,-2.92093662105777,0.997073079807192,-2.92951106615235,0.00339495724394326,0.0143668811913051,"22",22431958,22432465,1,"IG_V_gene","IGLV1-36","immunoglobulin lambda variable 1-36 [Source:HGNC Symbol;Acc:HGNC:5876]"
"82","ENSG00000211658",18.7942665537504,-3.54744784128957,0.849662256692429,-4.17512701470241,2.97819840052399e-05,0.000321808262448834,"22",22668288,22668806,1,"IG_V_gene","IGLV3-27","immunoglobulin lambda variable 3-27 [Source:HGNC Symbol;Acc:HGNC:5910]"
"83","ENSG00000211659",99.7075407858666,-2.09998096885269,0.531513212414516,-3.95094782181059,7.78422958725339e-05,0.00069590620639444,"22",22686726,22687271,1,"IG_V_gene","IGLV3-25","immunoglobulin lambda variable 3-25 [Source:HGNC Symbol;Acc:HGNC:5908]"
"84","ENSG00000211660",107.850045752166,-1.70490118162998,0.461081800029726,-3.69761109963583,0.000217637976356691,0.0015905101023457,"22",22697789,22698407,1,"IG_V_gene","IGLV2-23","immunoglobulin lambda variable 2-23 [Source:HGNC Symbol;Acc:HGNC:5890]"
"85","ENSG00000211663",140.6301669508,-1.81775800035867,0.462846223644976,-3.92734758867337,8.58878130014353e-05,0.000753207339273963,"22",22720623,22721145,1,"IG_V_gene","IGLV3-19","immunoglobulin lambda variable 3-19 [Source:HGNC Symbol;Acc:HGNC:5903]"
"86","ENSG00000211666",318.148259703784,-1.78642197555171,0.388658979373188,-4.59637386593453,4.29907021110685e-06,6.74343745038097e-05,"22",22758700,22759218,1,"IG_V_gene","IGLV2-14","immunoglobulin lambda variable 2-14 [Source:HGNC Symbol;Acc:HGNC:5888]"
"87","ENSG00000211668",52.6758924949543,-1.7896650226187,0.550120419734703,-3.25322412769512,0.00114103459724572,0.00601178861407652,"22",22792491,22793007,1,"IG_V_gene","IGLV2-11","immunoglobulin lambda variable 2-11 [Source:HGNC Symbol;Acc:HGNC:5887]"
"88","ENSG00000211669",22.383298536924,-2.26005926172346,0.855403960577822,-2.64209585865933,0.00823947324057863,0.0290237721319447,"22",22811747,22812281,1,"IG_V_gene","IGLV3-10","immunoglobulin lambda variable 3-10 [Source:HGNC Symbol;Acc:HGNC:5897]"
"89","ENSG00000211673",93.6629445552686,-2.03300625464537,0.460647876944794,-4.41336290992831,1.01777175101365e-05,0.000137436999376376,"22",22880706,22881396,1,"IG_V_gene","IGLV3-1","immunoglobulin lambda variable 3-1 [Source:HGNC Symbol;Acc:HGNC:5896]"
"90","ENSG00000211675",395.66742209872,-1.65109095118673,0.475070371826393,-3.47546605535338,0.000509966527413211,0.00314056599402441,"22",22895375,22895834,1,"IG_C_gene","IGLC1","immunoglobulin lambda constant 1 [Source:HGNC Symbol;Acc:HGNC:5855]"
"91","ENSG00000211677",2686.39247265123,-2.6174774584157,0.488581996683064,-5.35729412091625,8.44775416030775e-08,2.67922896869284e-06,"22",22900976,22901437,1,"IG_C_gene","IGLC2","immunoglobulin lambda constant 2 [Source:HGNC Symbol;Acc:HGNC:5856]"
"92","ENSG00000211679",356.171092576011,-2.41012359419574,0.451582284408616,-5.33706409088211,9.44636563533512e-08,2.92837334695389e-06,"22",22906342,22906803,1,"IG_C_gene","IGLC3","immunoglobulin lambda constant 3 (Kern-Oz+ marker) [Source:HGNC Symbol;Acc:HGNC:5857]"
"93","ENSG00000211706",42.2890871094895,-1.68358026984058,0.319510399528603,-5.26925030397912,1.36982068079039e-07,3.94598298896448e-06,"7",142328297,142328786,1,"TR_V_gene","TRBV6-1","T cell receptor beta variable 6-1 [Source:HGNC Symbol;Acc:HGNC:12226]"
"94","ENSG00000211716",39.1848788944725,-1.68987544076212,0.473098382607283,-3.57193239902678,0.000354356891037703,0.00234746097121752,"7",142391891,142392412,1,"TR_V_gene","TRBV9","T cell receptor beta variable 9 [Source:HGNC Symbol;Acc:HGNC:12246]"
"95","ENSG00000211728",21.2400137667529,-1.71668075391027,0.556971463197071,-3.08217003445087,0.0020549741761005,0.0096415867080979,"7",142500028,142500534,1,"TR_V_gene","TRBV5-6","T cell receptor beta variable 5-6 [Source:HGNC Symbol;Acc:HGNC:12223]"
"96","ENSG00000211734",115.514528930283,-1.55450550633327,0.333234245912816,-4.66490321868053,3.0876232438041e-06,5.16237317333271e-05,"7",142320677,142321544,1,"TR_V_gene","TRBV5-1","T cell receptor beta variable 5-1 [Source:HGNC Symbol;Acc:HGNC:12218]"
"97","ENSG00000211746",131.583143873518,-1.1784277233408,0.277135472328707,-4.25217209994353,2.1170706312672e-05,0.000246071108155984,"7",142618849,142619532,1,"TR_V_gene","TRBV19","T cell receptor beta variable 19 [Source:HGNC Symbol;Acc:HGNC:12194]"
"98","ENSG00000211747",272.146003845267,-1.3123853798506,0.383268368269139,-3.42419434658123,0.000616625058922542,0.00366496108413393,"7",142626649,142627399,1,"TR_V_gene","TRBV20-1","T cell receptor beta variable 20-1 [Source:HGNC Symbol;Acc:HGNC:12196]"
"99","ENSG00000211752",21.8330027212694,-1.58817796363061,0.412873900700734,-3.84664170085621,0.000119747887358736,0.000988657022021344,"7",142715346,142715861,1,"TR_V_gene","TRBV27","T cell receptor beta variable 27 [Source:HGNC Symbol;Acc:HGNC:12208]"
