"","ensgene","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","chromosome_name","start_position","end_position","strand","gene_biotype","external_gene_name","description"
"20","ENSG00000035664",647.134405348931,1.05692981613582,0.410066176154839,2.57746158448514,0.00995289439178556,0.0336619317601105,"15",63907036,64072033,-1,"protein_coding","DAPK2","death associated protein kinase 2 [Source:HGNC Symbol;Acc:HGNC:2675]"
"21","ENSG00000036530",61.2241688794422,1.33171608614435,0.49302835672585,2.70109430416566,0.00691117392624156,0.0253056857369982,"14",99684298,99727301,1,"protein_coding","CYP46A1","cytochrome P450 family 46 subfamily A member 1 [Source:HGNC Symbol;Acc:HGNC:2641]"
"22","ENSG00000036828",1102.45994779327,1.24567755579221,0.226329697847482,5.50381840138206,3.71652378070916e-08,1.37824445313887e-06,"3",122183668,122291629,1,"protein_coding","CASR","calcium sensing receptor [Source:HGNC Symbol;Acc:HGNC:1514]"
"23","ENSG00000037042",44.509947914499,1.16067010617678,0.480725284321193,2.41441451912749,0.0157605206278736,0.0481018983366307,"17",42659284,42667006,1,"protein_coding","TUBG2","tubulin gamma 2 [Source:HGNC Symbol;Acc:HGNC:12419]"
"24","ENSG00000042832",84.1774766530121,1.69687480591962,0.504212937989069,3.36539322590014,0.000764346436587244,0.00435353519047699,"8",132866958,133134903,1,"protein_coding","TG","thyroglobulin [Source:HGNC Symbol;Acc:HGNC:11764]"
"25","ENSG00000046604",58.4673152265761,1.20593373631738,0.2687687387505,4.4868824474295,7.22729243103016e-06,0.000103684330305985,"18",31498177,31549008,1,"protein_coding","DSG2","desmoglein 2 [Source:HGNC Symbol;Acc:HGNC:3049]"
"26","ENSG00000048342",183.81840642557,1.1918698766336,0.210460663794856,5.66314794956347,1.48620910902223e-08,6.51677793095428e-07,"4",15469865,15601552,1,"protein_coding","CC2D2A","coiled-coil and C2 domain containing 2A [Source:HGNC Symbol;Acc:HGNC:29253]"
"27","ENSG00000050438",620.019957507061,1.50415763921171,0.291676395628917,5.15693988870242,2.5101834255525e-07,6.45379320848875e-06,"12",51391317,51515763,1,"protein_coding","SLC4A8","solute carrier family 4 member 8 [Source:HGNC Symbol;Acc:HGNC:11034]"
"28","ENSG00000053254",4534.21133475679,1.08583560911203,0.229276922417426,4.73591322520955,2.18070885670893e-06,3.8643466568423e-05,"14",89124871,89619149,-1,"protein_coding","FOXN3","forkhead box N3 [Source:HGNC Symbol;Acc:HGNC:1928]"
"29","ENSG00000053328",2.2509129361055,4.13363384748408,1.38063538349617,2.99400833623177,0.00275338421561208,0.0121524300316967,"6",110243940,110358349,-1,"protein_coding","METTL24","methyltransferase like 24 [Source:HGNC Symbol;Acc:HGNC:21566]"
"30","ENSG00000054179",5.46068139374768,2.59935273423411,0.96580221639816,2.69139238873159,0.00711544496994031,0.0258556259635569,"9",137048107,137054061,-1,"protein_coding","ENTPD2","ectonucleoside triphosphate diphosphohydrolase 2 [Source:HGNC Symbol;Acc:HGNC:3364]"
"31","ENSG00000054690",151.902530395642,1.20593346305721,0.214841575471709,5.61312893190923,1.98700432178389e-08,8.17895719340911e-07,"14",67533290,67589612,1,"protein_coding","PLEKHH1","pleckstrin homology, MyTH4 and FERM domain containing H1 [Source:HGNC Symbol;Acc:HGNC:17733]"
"32","ENSG00000057704",1348.00390016222,1.61357917280997,0.406207904295407,3.97229880498959,7.11823512708685e-05,0.000648625296830186,"12",94567122,94650557,-1,"protein_coding","TMCC3","transmembrane and coiled-coil domain family 3 [Source:HGNC Symbol;Acc:HGNC:29199]"
"33","ENSG00000058668",6479.92554211032,1.1151598540214,0.220808700761264,5.05034380518863,4.41015593615681e-07,1.02025357017056e-05,"1",203626787,203744081,1,"protein_coding","ATP2B4","ATPase plasma membrane Ca2+ transporting 4 [Source:HGNC Symbol;Acc:HGNC:817]"
"34","ENSG00000060237",8525.96087419726,1.41652250449758,0.302741410110498,4.67898495940993,2.88298587785195e-06,4.87223903550747e-05,"12",752579,911452,1,"protein_coding","WNK1","WNK lysine deficient protein kinase 1 [Source:HGNC Symbol;Acc:HGNC:14540]"
"35","ENSG00000062038",73.7313996281826,1.34611842436369,0.343455163280912,3.91934251768026,8.87908556229242e-05,0.000772940564599839,"16",68636189,68727468,1,"protein_coding","CDH3","cadherin 3 [Source:HGNC Symbol;Acc:HGNC:1762]"
"36","ENSG00000064393",3038.31454774782,1.06699877880784,0.191708536504916,5.56573430823974,2.61050745282652e-08,1.026937283104e-06,"7",139561570,139777998,-1,"protein_coding","HIPK2","homeodomain interacting protein kinase 2 [Source:HGNC Symbol;Acc:HGNC:14402]"
"37","ENSG00000064547",559.293410923164,1.3174074790593,0.429784052403003,3.06527771724759,0.00217467961463375,0.0100758264217339,"19",19623655,19628930,-1,"protein_coding","LPAR2","lysophosphatidic acid receptor 2 [Source:HGNC Symbol;Acc:HGNC:3168]"
"38","ENSG00000064787",38.1257444593521,1.93943971017863,0.581245596359685,3.33669574844998,0.000847807027319625,0.00472923004559581,"20",53936777,54070594,-1,"protein_coding","BCAS1","brain enriched myelin associated protein 1 [Source:HGNC Symbol;Acc:HGNC:974]"
"39","ENSG00000066056",43.8996145767806,1.0140038108891,0.296741327447099,3.41713039977511,0.000632849593428698,0.00374082420157496,"1",43300982,43323108,1,"protein_coding","TIE1","tyrosine kinase with immunoglobulin like and EGF like domains 1 [Source:HGNC Symbol;Acc:HGNC:11809]"
"40","ENSG00000066629",10.8749233302477,1.77142040074587,0.705795197642402,2.50982212214397,0.0120791990452764,0.0391491391818096,"14",99737693,99942060,1,"protein_coding","EML1","EMAP like 1 [Source:HGNC Symbol;Acc:HGNC:3330]"
"41","ENSG00000067177",25.8742256404578,1.02920098766729,0.356285156358502,2.88870015856537,0.00386837745354812,0.0159495191127883,"X",72578814,72714319,-1,"protein_coding","PHKA1","phosphorylase kinase regulatory subunit alpha 1 [Source:HGNC Symbol;Acc:HGNC:8925]"
"42","ENSG00000067369",1021.55976540023,1.04624814498014,0.223746922109315,4.67603368625997,2.92476583387698e-06,4.91985982150538e-05,"15",43403061,43510728,-1,"protein_coding","TP53BP1","tumor protein p53 binding protein 1 [Source:HGNC Symbol;Acc:HGNC:11999]"
"43","ENSG00000067798",45.5000558533155,1.6209016185686,0.609944999972847,2.6574553748957,0.00787330132580884,0.0279877062571146,"12",77324641,78213010,1,"protein_coding","NAV3","neuron navigator 3 [Source:HGNC Symbol;Acc:HGNC:15998]"
"44","ENSG00000068489",216.63835061922,1.22543413006157,0.387380785216561,3.16338387660736,0.00155946551462605,0.00771570778599657,"17",59155732,59206709,1,"protein_coding","PRR11","proline rich 11 [Source:HGNC Symbol;Acc:HGNC:25619]"
"45","ENSG00000068650",3241.49328100278,1.12354787750491,0.347772407057152,3.23069874062857,0.00123488020778728,0.00638950920416385,"13",112690038,112887168,1,"protein_coding","ATP11A","ATPase phospholipid transporting 11A [Source:HGNC Symbol;Acc:HGNC:13552]"
"46","ENSG00000068976",123.533376690459,1.09360786366519,0.336681328904614,3.24819872614624,0.00116138126117956,0.00610191481729635,"11",64746389,64759974,-1,"protein_coding","PYGM","glycogen phosphorylase, muscle associated [Source:HGNC Symbol;Acc:HGNC:9726]"
"47","ENSG00000069431",451.967829026447,1.31398999771074,0.307472283405931,4.27352339910258,1.92408082269267e-05,0.000226874827169075,"12",21797389,21942543,-1,"protein_coding","ABCC9","ATP binding cassette subfamily C member 9 [Source:HGNC Symbol;Acc:HGNC:60]"
"48","ENSG00000069702",1941.73845345477,1.14480641630227,0.217917739037845,5.25338791305765,1.49326566474605e-07,4.25264272129624e-06,"1",91680343,91906335,-1,"protein_coding","TGFBR3","transforming growth factor beta receptor 3 [Source:HGNC Symbol;Acc:HGNC:11774]"
"49","ENSG00000069812",41.3867673868336,1.232252159077,0.358500667946429,3.43723811209505,0.000587678722964942,0.00351899528187726,"1",6412418,6424670,-1,"protein_coding","HES2","hes family bHLH transcription factor 2 [Source:HGNC Symbol;Acc:HGNC:16005]"
"50","ENSG00000069869",2174.08318721614,2.03619003194253,0.296498364009098,6.86745789895843,6.53560312766626e-12,1.4507871871432e-09,"15",55826922,55993660,-1,"protein_coding","NEDD4","NEDD4 E3 ubiquitin protein ligase [Source:HGNC Symbol;Acc:HGNC:7727]"
"51","ENSG00000070159",8.48611433424344,2.74718345507333,1.08582592248631,2.53004040351411,0.0114049392591946,0.0374718646573407,"9",109375466,109498313,-1,"protein_coding","PTPN3","protein tyrosine phosphatase non-receptor type 3 [Source:HGNC Symbol;Acc:HGNC:9655]"
"52","ENSG00000070601",89.7744502495774,1.24216474570002,0.278516529410299,4.45993186950176,8.198571096109e-06,0.000115486047927174,"9",37650954,37746904,1,"protein_coding","FRMPD1","FERM and PDZ domain containing 1 [Source:HGNC Symbol;Acc:HGNC:29159]"
"53","ENSG00000070731",282.113825303626,1.19644985460494,0.445735876475758,2.684212597076,0.00727008600685626,0.0262830999421929,"17",76565377,76586956,-1,"protein_coding","ST6GALNAC2","ST6 N-acetylgalactosaminide alpha-2,6-sialyltransferase 2 [Source:HGNC Symbol;Acc:HGNC:10867]"
"54","ENSG00000070882",996.783907377861,1.1231045870887,0.266104467673334,4.22054013939898,2.43717654842796e-05,0.000275924787554717,"7",24796540,24981634,-1,"protein_coding","OSBPL3","oxysterol binding protein like 3 [Source:HGNC Symbol;Acc:HGNC:16370]"
"55","ENSG00000071539",32.5815939778687,1.15947689241108,0.366061655804952,3.16743606991954,0.00153789519580274,0.00763633919673413,"5",892884,919357,1,"protein_coding","TRIP13","thyroid hormone receptor interactor 13 [Source:HGNC Symbol;Acc:HGNC:12307]"
"56","ENSG00000071909",37.3472106787468,1.96267992603383,0.448486293761564,4.37623167828018,1.20748670925614e-05,0.000157340327911562,"2",170178145,170655171,1,"protein_coding","MYO3B","myosin IIIB [Source:HGNC Symbol;Acc:HGNC:15576]"
"57","ENSG00000072080",7.85693438510574,2.15093946786525,0.885188306488552,2.42992304812272,0.0151020288593767,0.0465857554587615,"2",234050679,234077134,1,"protein_coding","SPP2","secreted phosphoprotein 2 [Source:HGNC Symbol;Acc:HGNC:11256]"
"58","ENSG00000072133",26.4740907077472,1.35773272645445,0.558821218913407,2.42963702970062,0.0151139504294081,0.0466091584688592,"X",84058346,84188199,-1,"protein_coding","RPS6KA6","ribosomal protein S6 kinase A6 [Source:HGNC Symbol;Acc:HGNC:10435]"
"59","ENSG00000072134",141.61805393109,1.08840477649836,0.377216838175645,2.88535575920278,0.0039097157457238,0.016086112579012,"17",19215615,19336715,1,"protein_coding","EPN2","epsin 2 [Source:HGNC Symbol;Acc:HGNC:18639]"
"60","ENSG00000072501",1873.45853139379,1.10375596017195,0.232005818327641,4.75744948177641,1.96054299319448e-06,3.53210289107255e-05,"X",53374149,53422728,-1,"protein_coding","SMC1A","structural maintenance of chromosomes 1A [Source:HGNC Symbol;Acc:HGNC:11111]"
"61","ENSG00000072786",9047.33028153946,1.08738242159988,0.163201451552472,6.66282322403407,2.68616692452866e-11,4.67017357186234e-09,"5",172042079,172188224,-1,"protein_coding","STK10","serine/threonine kinase 10 [Source:HGNC Symbol;Acc:HGNC:11388]"
"62","ENSG00000072864",2037.31359170246,1.07050843468811,0.294308969239836,3.63736259025033,0.000275444052083398,0.00192146184705316,"16",15643267,15734691,1,"protein_coding","NDE1","nudE neurodevelopment protein 1 [Source:HGNC Symbol;Acc:HGNC:17619]"
"63","ENSG00000073331",2087.17842517891,1.0155846978074,0.381340630317719,2.6631956237164,0.00774024015586057,0.0276054871259511,"4",112285509,112442621,1,"protein_coding","ALPK1","alpha kinase 1 [Source:HGNC Symbol;Acc:HGNC:20917]"
"64","ENSG00000073605",573.265628859968,1.17922490098073,0.227584362456857,5.18148473933169,2.20126601926966e-07,5.79744446727567e-06,"17",39904595,39919854,-1,"protein_coding","GSDMB","gasdermin B [Source:HGNC Symbol;Acc:HGNC:23690]"
"65","ENSG00000073734",156.585526994971,1.45587328536244,0.228154468874046,6.3810859920792,1.75836529985657e-10,2.00534303142358e-08,"2",168915498,169031324,-1,"protein_coding","ABCB11","ATP binding cassette subfamily B member 11 [Source:HGNC Symbol;Acc:HGNC:42]"
"66","ENSG00000073910",3288.13019596882,1.13866694649708,0.263118640177834,4.32757993020749,1.50756643248259e-05,0.000186566036059642,"13",31846713,32299125,1,"protein_coding","FRY","FRY microtubule binding protein [Source:HGNC Symbol;Acc:HGNC:20367]"
"67","ENSG00000074181",20.0293233032297,1.53569464744936,0.584721621594663,2.62636884071636,0.00863012449051999,0.0300802124047817,"19",15159038,15200995,-1,"protein_coding","NOTCH3","notch receptor 3 [Source:HGNC Symbol;Acc:HGNC:7883]"
"68","ENSG00000075275",122.794196832638,1.4736548946756,0.404652067945781,3.64178268544781,0.000270756593122533,0.00189354442143809,"22",46360834,46537620,-1,"protein_coding","CELSR1","cadherin EGF LAG seven-pass G-type receptor 1 [Source:HGNC Symbol;Acc:HGNC:1850]"
"69","ENSG00000075702",110.713670605663,1.09180076431736,0.258213665152439,4.22828421444235,2.3548021141129e-05,0.000268555459454472,"19",36054649,36105108,1,"protein_coding","WDR62","WD repeat domain 62 [Source:HGNC Symbol;Acc:HGNC:24502]"
"70","ENSG00000077157",1789.9637760144,1.01601315049058,0.250209172575508,4.0606550912276,4.89352180087749e-05,0.000478422096002423,"1",202348699,202592706,1,"protein_coding","PPP1R12B","protein phosphatase 1 regulatory subunit 12B [Source:HGNC Symbol;Acc:HGNC:7619]"
"71","ENSG00000077942",126.636560948288,1.22051518284903,0.323626809268782,3.77136611644358,0.000162356260060875,0.00126137338590496,"22",45502238,45601135,1,"protein_coding","FBLN1","fibulin 1 [Source:HGNC Symbol;Acc:HGNC:3600]"
"72","ENSG00000078246",95.8988018386148,1.05287288961354,0.359382006638371,2.92967613894202,0.00339315445325971,0.0143616966320979,"12",2877223,2941138,1,"protein_coding","TULP3","TUB like protein 3 [Source:HGNC Symbol;Acc:HGNC:12425]"
"73","ENSG00000078618",3527.12418134322,1.04891281389963,0.248619826216184,4.21894275232724,2.45450580454673e-05,0.000277129533663219,"1",51789191,51878937,-1,"protein_coding","NRDC","nardilysin convertase [Source:HGNC Symbol;Acc:HGNC:7995]"
"74","ENSG00000078687",1352.67827955196,1.18295959298092,0.291990463895421,4.05136379181412,5.09199653541532e-05,0.00049568213728855,"17",77959240,78108835,1,"protein_coding","TNRC6C","trinucleotide repeat containing adaptor 6C [Source:HGNC Symbol;Acc:HGNC:29318]"
"75","ENSG00000078795",62.3347489805854,1.12553774591485,0.347829031858991,3.23589362250574,0.00121262566084457,0.00630321956510927,"5",137887968,137942747,1,"protein_coding","PKD2L2","polycystin 2 like 2, transient receptor potential cation channel [Source:HGNC Symbol;Acc:HGNC:9012]"
"76","ENSG00000078804",296.379685808203,1.12898960332358,0.43487405825134,2.59613003328672,0.00942803774996604,0.0322678043050212,"20",34704339,34713439,1,"protein_coding","TP53INP2","tumor protein p53 inducible nuclear protein 2 [Source:HGNC Symbol;Acc:HGNC:16104]"
"77","ENSG00000078814",218.684899320327,1.20757725175848,0.219646323873219,5.49782591606452,3.84502227616823e-08,1.40656461487516e-06,"20",34955810,35002437,1,"protein_coding","MYH7B","myosin heavy chain 7B [Source:HGNC Symbol;Acc:HGNC:15906]"
"78","ENSG00000079277",1338.19622063152,1.17088092189664,0.312576775830912,3.74589864772943,0.000179749156283141,0.00136777875203357,"1",46557407,46616843,-1,"protein_coding","MKNK1","MAPK interacting serine/threonine kinase 1 [Source:HGNC Symbol;Acc:HGNC:7110]"
"79","ENSG00000079482",1238.89103714323,1.17338790172884,0.280546573919594,4.18250661676282,2.88312623948042e-05,0.000314939738866267,"X",67949349,68433913,-1,"protein_coding","OPHN1","oligophrenin 1 [Source:HGNC Symbol;Acc:HGNC:8148]"
"80","ENSG00000080493",142.565927016524,1.3512736128272,0.356763867248272,3.78758539436632,0.000152118410758335,0.00119682529375751,"4",71062667,71572087,1,"protein_coding","SLC4A4","solute carrier family 4 member 4 [Source:HGNC Symbol;Acc:HGNC:11030]"
"81","ENSG00000080573",47.1568738334712,1.571659601132,0.619700185196797,2.53616125777483,0.0112075112229347,0.0369354644783408,"19",9959561,10010504,-1,"protein_coding","COL5A3","collagen type V alpha 3 chain [Source:HGNC Symbol;Acc:HGNC:14864]"
"82","ENSG00000080603",2459.23861136411,1.01140932254656,0.233402833244117,4.3333206734844,1.46876926371199e-05,0.000182400306865172,"16",30698209,30741409,1,"protein_coding","SRCAP","Snf2 related CREBBP activator protein [Source:HGNC Symbol;Acc:HGNC:16974]"
"83","ENSG00000080618",14.2265298000799,1.96944470716176,0.52166907797163,3.7752759178662,0.000159830648604143,0.00124411696480783,"13",46053186,46105033,-1,"protein_coding","CPB2","carboxypeptidase B2 [Source:HGNC Symbol;Acc:HGNC:2300]"
"84","ENSG00000080823",34.1914352323791,1.78050808702837,0.507063043694852,3.51141363814293,0.000445730261730476,0.00282553436184169,"14",102224500,102305190,-1,"protein_coding","MOK","MOK protein kinase [Source:HGNC Symbol;Acc:HGNC:9833]"
"85","ENSG00000080910",90.6957114308912,1.29741617741283,0.352939617902431,3.67602873580345,0.000236892850846306,0.001702785528511,"1",196943738,196959622,1,"protein_coding","CFHR2","complement factor H related 2 [Source:HGNC Symbol;Acc:HGNC:4890]"
"86","ENSG00000081138",17.6975221843386,1.79573832781406,0.581673298286274,3.08719401957192,0.0020205566902314,0.0095196286588086,"18",65750252,65890337,1,"protein_coding","CDH7","cadherin 7 [Source:HGNC Symbol;Acc:HGNC:1766]"
"87","ENSG00000081985",139.614048755381,1.0805152287481,0.302813372127427,3.56825466840153,0.000359367124484028,0.00237495625968153,"1",67307364,67398724,1,"protein_coding","IL12RB2","interleukin 12 receptor subunit beta 2 [Source:HGNC Symbol;Acc:HGNC:5972]"
"88","ENSG00000082126",7.57961741348284,1.6908606561673,0.63190095863416,2.67583176297446,0.00745440538829188,0.0268091171363681,"2",201644870,201698694,-1,"protein_coding","MPP4","membrane palmitoylated protein 4 [Source:HGNC Symbol;Acc:HGNC:13680]"
"89","ENSG00000082684",32.5842239466511,1.24013731789397,0.434249673306596,2.855816352033,0.00429263348796627,0.0173168024951838,"3",122909082,123028605,-1,"protein_coding","SEMA5B","semaphorin 5B [Source:HGNC Symbol;Acc:HGNC:10737]"
"90","ENSG00000083067",160.083130939957,1.17555311817156,0.206674907207283,5.68793345092708,1.28585909702675e-08,5.82503901300382e-07,"9",70529060,71446904,-1,"protein_coding","TRPM3","transient receptor potential cation channel subfamily M member 3 [Source:HGNC Symbol;Acc:HGNC:17992]"
"91","ENSG00000084112",1786.9034403438,1.03332884233831,0.309574266214367,3.33790290444483,0.000844132412484958,0.00471402067367498,"12",108778191,108857590,-1,"protein_coding","SSH1","slingshot protein phosphatase 1 [Source:HGNC Symbol;Acc:HGNC:30579]"
"92","ENSG00000084453",57.7076412926323,1.97301442392185,0.483099684294388,4.0840730972607,4.42531001210476e-05,0.000441501033390644,"12",21264600,21419594,-1,"protein_coding","SLCO1A2","solute carrier organic anion transporter family member 1A2 [Source:HGNC Symbol;Acc:HGNC:10956]"
"93","ENSG00000085465",55.3917462241238,1.34719332960207,0.410484222258884,3.28196129485441,0.0010308775423529,0.00554884984433784,"1",111414319,111427735,-1,"protein_coding","OVGP1","oviductal glycoprotein 1 [Source:HGNC Symbol;Acc:HGNC:8524]"
"94","ENSG00000085563",448.119515177272,1.27561394564306,0.31785078511139,4.01324774200582,5.98889992353777e-05,0.000565070322197329,"7",87503017,87713323,-1,"protein_coding","ABCB1","ATP binding cassette subfamily B member 1 [Source:HGNC Symbol;Acc:HGNC:40]"
"95","ENSG00000086159",72.1996984277175,1.06604065022279,0.307180899131784,3.47040018840966,0.000519683448485234,0.00319021478919503,"12",49967194,49977139,1,"protein_coding","AQP6","aquaporin 6 [Source:HGNC Symbol;Acc:HGNC:639]"
"96","ENSG00000087589",1095.44305611846,1.08642022408304,0.442587329435306,2.45470250011269,0.0141001224641681,0.0441230012214158,"20",56412112,56460387,1,"protein_coding","CASS4","Cas scaffold protein family member 4 [Source:HGNC Symbol;Acc:HGNC:15878]"
"97","ENSG00000087903",359.827600279128,2.22582895201065,0.459498542084967,4.84403920393519,1.27225812124539e-06,2.4620823679676e-05,"19",5993164,6199572,-1,"protein_coding","RFX2","regulatory factor X2 [Source:HGNC Symbol;Acc:HGNC:9983]"
"98","ENSG00000088038",579.65578097528,1.06601024368232,0.288899268748536,3.68990287964419,0.000224339682685423,0.00163133465660281,"19",54137749,54155681,1,"protein_coding","CNOT3","CCR4-NOT transcription complex subunit 3 [Source:HGNC Symbol;Acc:HGNC:7879]"
"99","ENSG00000089169",112.140675818431,1.11280852431899,0.452472053402352,2.4593972510595,0.0139170528343239,0.0437070904354842,"12",112570380,112898881,1,"protein_coding","RPH3A","rabphilin 3A [Source:HGNC Symbol;Acc:HGNC:17056]"
"100","ENSG00000089902",2237.75295946223,1.30508402674462,0.322292265914447,4.04938053056184,5.13533852501746e-05,0.000499119571575387,"14",102592649,102730561,1,"protein_coding","RCOR1","REST corepressor 1 [Source:HGNC Symbol;Acc:HGNC:17441]"
"101","ENSG00000091128",111.598282226051,1.0346350865166,0.251941041565657,4.10665558928779,4.01429095513657e-05,0.000409533449842452,"7",108023548,108130361,-1,"protein_coding","LAMB4","laminin subunit beta 4 [Source:HGNC Symbol;Acc:HGNC:6491]"
"102","ENSG00000091651",1901.82563204399,1.65203933634117,0.240801251007327,6.8605928309355,6.85753635655677e-12,1.49554446400627e-09,"16",46689643,46698394,1,"protein_coding","ORC6","origin recognition complex subunit 6 [Source:HGNC Symbol;Acc:HGNC:17151]"
"103","ENSG00000092295",22.300603108521,1.24664892362747,0.453297741577155,2.7501767806961,0.00595631211889447,0.0224866043604182,"14",24249114,24264432,-1,"protein_coding","TGM1","transglutaminase 1 [Source:HGNC Symbol;Acc:HGNC:11777]"
"104","ENSG00000093134",1118.60783514787,1.05989742577047,0.394739358457068,2.68505636203426,0.00725175760890969,0.026240873494174,"6",132722787,132736935,-1,"protein_coding","VNN3","vanin 3 [Source:HGNC Symbol;Acc:HGNC:16431]"
"105","ENSG00000094661",72.8095349480559,1.11823399716724,0.292560911146267,3.82222625977595,0.000132252255499196,0.00107172606786864,"19",15082211,15092970,1,"protein_coding","OR1I1","olfactory receptor family 1 subfamily I member 1 [Source:HGNC Symbol;Acc:HGNC:8207]"
